order_id,customer_id,order_date,product_name,category,quantity,unit_price,line_item_total
ORD-5213,CUST-1049,22-06-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5214,CUST-1066,16-05-2024,Fairlife 2% Milk,Juices & Plant-Based,7,4.5,31.5
ORD-5215,CUST-1010,08-08-2024,Monster Ultra White,Energy Drinks,5,3.75,18.75
ORD-5215,CUST-1010,08-08-2024,Minute Maid Orange Juice,Juices & Plant-Based,2,2.5,5
ORD-5216,CUST-1010,16-06-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5216,CUST-1010,16-06-2024,Kinley Water 500ml,Hydration,12,1,12
ORD-5216,CUST-1010,16-06-2024,Minute Maid Lemonade,Juices & Plant-Based,3,2.25,6.75
ORD-5217,CUST-1088,15-08-2024,Monster Energy Original,Energy Drinks,1,3.5,3.5
ORD-5217,CUST-1088,15-08-2024,Fairlife 2% Milk,Juices & Plant-Based,6,4.5,27
ORD-5217,CUST-1088,15-08-2024,Kinley Water 500ml,Hydration,7,1,7
ORD-5218,CUST-1035,23-11-2024,Diet Coke,Carbonated Soft Drinks,11,1.5,16.5
ORD-5219,CUST-1081,26-07-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5219,CUST-1081,26-07-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5219,CUST-1081,26-07-2024,Coca-Cola Classic,Carbonated Soft Drinks,3,1.5,4.5
ORD-5220,CUST-1077,13-12-2024,Coca-Cola Classic,Carbonated Soft Drinks,3,1.5,4.5
ORD-5220,CUST-1077,13-12-2024,Diet Coke,Carbonated Soft Drinks,4,1.5,6
ORD-5220,CUST-1077,13-12-2024,Fairlife Protein Shake,Juices & Plant-Based,11,5,55
ORD-5220,CUST-1077,13-12-2024,Minute Maid Orange Juice,Juices & Plant-Based,6,2.5,15
ORD-5221,CUST-1049,17-10-2024,Kinley Water 500ml,Hydration,3,1,3
ORD-5222,CUST-1086,18-08-2024,Minute Maid Orange Juice,Juices & Plant-Based,8,2.5,20
ORD-5222,CUST-1086,18-08-2024,Fairlife Protein Shake,Juices & Plant-Based,2,5,10
ORD-5222,CUST-1086,18-08-2024,Kinley Water 500ml,Hydration,3,1,3
ORD-5223,CUST-1067,06-07-2024,Minute Maid Orange Juice,Juices & Plant-Based,11,2.5,27.5
ORD-5223,CUST-1067,06-07-2024,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5223,CUST-1067,06-07-2024,Diet Coke,Carbonated Soft Drinks,1,1.5,1.5
ORD-5223,CUST-1067,06-07-2024,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5224,CUST-1063,22-09-2024,Monster Ultra White,Energy Drinks,2,3.75,7.5
ORD-5224,CUST-1063,22-09-2024,Fanta Orange,Carbonated Soft Drinks,5,1.45,7.25
ORD-5224,CUST-1063,22-09-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5224,CUST-1063,22-09-2024,Sprite,Carbonated Soft Drinks,10,1.45,14.5
ORD-5225,CUST-1036,21-12-2024,Sprite,Carbonated Soft Drinks,2,1.45,2.9
ORD-5225,CUST-1036,21-12-2024,Coke Zero Sugar,Carbonated Soft Drinks,2,1.6,3.2
ORD-5225,CUST-1036,21-12-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5225,CUST-1036,21-12-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5226,CUST-1011,18-02-2025,Kinley Soda,Hydration,6,1.2,7.2
ORD-5226,CUST-1011,18-02-2025,Fairlife 2% Milk,Juices & Plant-Based,2,4.5,9
ORD-5226,CUST-1011,18-02-2025,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5227,CUST-1037,01-04-2025,Honest Tea Peach,Tea & Coffee,3,2.2,6.6
ORD-5227,CUST-1037,01-04-2025,Fairlife 2% Milk,Juices & Plant-Based,12,4.5,54
ORD-5227,CUST-1037,01-04-2025,Fairlife 2% Milk,Juices & Plant-Based,11,4.5,49.5
ORD-5228,CUST-1022,10-02-2025,Monster Ultra White,Energy Drinks,4,3.75,15
ORD-5228,CUST-1022,10-02-2025,Diet Coke,Carbonated Soft Drinks,4,1.5,6
ORD-5228,CUST-1022,10-02-2025,Fairlife Protein Shake,Juices & Plant-Based,3,5,15
ORD-5229,CUST-1030,08-02-2025,Coca-Cola Classic,Carbonated Soft Drinks,6,1.5,9
ORD-5229,CUST-1030,08-02-2025,Monster Ultra White,Energy Drinks,10,3.75,37.5
ORD-5229,CUST-1030,08-02-2025,Minute Maid Orange Juice,Juices & Plant-Based,8,2.5,20
ORD-5229,CUST-1030,08-02-2025,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5230,CUST-1016,09-11-2024,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5231,CUST-1050,02-01-2025,Monster Ultra White,Energy Drinks,7,3.75,26.25
ORD-5231,CUST-1050,02-01-2025,Fairlife Protein Shake,Juices & Plant-Based,7,5,35
ORD-5231,CUST-1050,02-01-2025,Honest Tea Peach,Tea & Coffee,10,2.2,22
ORD-5231,CUST-1050,02-01-2025,Diet Coke,Carbonated Soft Drinks,3,1.5,4.5
ORD-5232,CUST-1040,24-11-2024,Monster Energy Original,Energy Drinks,8,3.5,28
ORD-5233,CUST-1087,21-09-2024,Coke Zero Sugar,Carbonated Soft Drinks,9,1.6,14.4
ORD-5233,CUST-1087,21-09-2024,Kinley Soda,Hydration,10,1.2,12
ORD-5233,CUST-1087,21-09-2024,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5234,CUST-1055,14-09-2024,Honest Tea Peach,Tea & Coffee,2,2.2,4.4
ORD-5235,CUST-1066,19-03-2024,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5235,CUST-1066,19-03-2024,Minute Maid Orange Juice,Juices & Plant-Based,12,2.5,30
ORD-5235,CUST-1066,19-03-2024,Sprite,Carbonated Soft Drinks,6,1.45,8.7
ORD-5236,CUST-1066,03-04-2025,Honest Tea Peach,Tea & Coffee,2,2.2,4.4
ORD-5236,CUST-1066,03-04-2025,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5236,CUST-1066,03-04-2025,Kinley Soda,Hydration,9,1.2,10.8
ORD-5237,CUST-1035,05-03-2024,Kinley Water 500ml,Hydration,9,1,9
ORD-5237,CUST-1035,05-03-2024,Diet Coke,Carbonated Soft Drinks,9,1.5,13.5
ORD-5237,CUST-1035,05-03-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5238,CUST-1075,24-10-2024,Coke Zero Sugar,Carbonated Soft Drinks,11,1.6,17.6
ORD-5238,CUST-1075,24-10-2024,Kinley Water 500ml,Hydration,12,1,12
ORD-5239,CUST-1077,21-06-2024,Honest Tea Peach,Tea & Coffee,1,2.2,2.2
ORD-5240,CUST-1010,24-01-2024,Kinley Soda,Hydration,4,1.2,4.8
ORD-5240,CUST-1010,24-01-2024,Fairlife Protein Shake,Juices & Plant-Based,10,5,50
ORD-5240,CUST-1010,24-01-2024,Minute Maid Lemonade,Juices & Plant-Based,10,2.25,22.5
ORD-5241,CUST-1081,16-01-2024,Kinley Soda,Hydration,9,1.2,10.8
ORD-5241,CUST-1081,16-01-2024,Fanta Orange,Carbonated Soft Drinks,11,1.45,15.95
ORD-5241,CUST-1081,16-01-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5241,CUST-1081,16-01-2024,Sprite,Carbonated Soft Drinks,11,1.45,15.95
ORD-5242,CUST-1051,01-06-2024,Diet Coke,Carbonated Soft Drinks,12,1.5,18
ORD-5242,CUST-1051,01-06-2024,Coca-Cola Classic,Carbonated Soft Drinks,3,1.5,4.5
ORD-5242,CUST-1051,01-06-2024,Monster Energy Original,Energy Drinks,7,3.5,24.5
ORD-5242,CUST-1051,01-06-2024,Monster Energy Original,Energy Drinks,8,3.5,28
ORD-5243,CUST-1026,23-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,12,2.5,30
ORD-5243,CUST-1026,23-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,12,2.5,30
ORD-5244,CUST-1044,23-07-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5244,CUST-1044,23-07-2024,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5245,CUST-1013,12-06-2024,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5245,CUST-1013,12-06-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5246,CUST-1031,13-03-2024,Coca-Cola Classic,Carbonated Soft Drinks,5,1.5,7.5
ORD-5247,CUST-1049,18-03-2025,Sprite,Carbonated Soft Drinks,3,1.45,4.35
ORD-5247,CUST-1049,18-03-2025,Honest Tea Peach,Tea & Coffee,6,2.2,13.2
ORD-5247,CUST-1049,18-03-2025,Kinley Water 500ml,Hydration,12,1,12
ORD-5247,CUST-1049,18-03-2025,Minute Maid Orange Juice,Juices & Plant-Based,4,2.5,10
ORD-5248,CUST-1097,22-03-2024,Monster Ultra White,Energy Drinks,8,3.75,30
ORD-5248,CUST-1097,22-03-2024,Monster Energy Original,Energy Drinks,5,3.5,17.5
ORD-5248,CUST-1097,22-03-2024,Monster Energy Original,Energy Drinks,1,3.5,3.5
ORD-5248,CUST-1097,22-03-2024,Diet Coke,Carbonated Soft Drinks,7,1.5,10.5
ORD-5249,CUST-1064,22-08-2024,Sprite,Carbonated Soft Drinks,10,1.45,14.5
ORD-5249,CUST-1064,22-08-2024,Minute Maid Orange Juice,Juices & Plant-Based,1,2.5,2.5
ORD-5250,CUST-1006,24-05-2024,Kinley Water 500ml,Hydration,11,1,11
ORD-5250,CUST-1006,24-05-2024,Kinley Soda,Hydration,8,1.2,9.6
ORD-5250,CUST-1006,24-05-2024,Fanta Orange,Carbonated Soft Drinks,9,1.45,13.05
ORD-5250,CUST-1006,24-05-2024,Coca-Cola Classic,Carbonated Soft Drinks,2,1.5,3
ORD-5251,CUST-1055,09-03-2024,Fairlife 2% Milk,Juices & Plant-Based,6,4.5,27
ORD-5251,CUST-1055,09-03-2024,Fairlife Protein Shake,Juices & Plant-Based,7,5,35
ORD-5251,CUST-1055,09-03-2024,Minute Maid Orange Juice,Juices & Plant-Based,1,2.5,2.5
ORD-5252,CUST-1051,27-01-2024,Minute Maid Orange Juice,Juices & Plant-Based,9,2.5,22.5
ORD-5252,CUST-1051,27-01-2024,Fanta Orange,Carbonated Soft Drinks,2,1.45,2.9
ORD-5253,CUST-1049,15-09-2024,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5253,CUST-1049,15-09-2024,Fanta Orange,Carbonated Soft Drinks,10,1.45,14.5
ORD-5253,CUST-1049,15-09-2024,Kinley Soda,Hydration,10,1.2,12
ORD-5253,CUST-1049,15-09-2024,Diet Coke,Carbonated Soft Drinks,3,1.5,4.5
ORD-5254,CUST-1012,20-07-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5254,CUST-1012,20-07-2024,Monster Ultra White,Energy Drinks,6,3.75,22.5
ORD-5254,CUST-1012,20-07-2024,Fairlife Protein Shake,Juices & Plant-Based,3,5,15
ORD-5255,CUST-1025,04-11-2024,Monster Ultra White,Energy Drinks,1,3.75,3.75
ORD-5255,CUST-1025,04-11-2024,Coca-Cola Classic,Carbonated Soft Drinks,1,1.5,1.5
ORD-5255,CUST-1025,04-11-2024,Coke Zero Sugar,Carbonated Soft Drinks,12,1.6,19.2
ORD-5255,CUST-1025,04-11-2024,Minute Maid Orange Juice,Juices & Plant-Based,8,2.5,20
ORD-5256,CUST-1066,21-08-2024,Kinley Water 500ml,Hydration,9,1,9
ORD-5256,CUST-1066,21-08-2024,Coke Zero Sugar,Carbonated Soft Drinks,6,1.6,9.6
ORD-5257,CUST-1078,12-06-2024,Minute Maid Lemonade,Juices & Plant-Based,10,2.25,22.5
ORD-5257,CUST-1078,12-06-2024,Fairlife 2% Milk,Juices & Plant-Based,5,4.5,22.5
ORD-5258,CUST-1075,21-06-2024,Fairlife 2% Milk,Juices & Plant-Based,10,4.5,45
ORD-5258,CUST-1075,21-06-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5258,CUST-1075,21-06-2024,Honest Tea Peach,Tea & Coffee,1,2.2,2.2
ORD-5258,CUST-1075,21-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,6,2.5,15
ORD-5259,CUST-1086,26-02-2024,Kinley Water 500ml,Hydration,5,1,5
ORD-5259,CUST-1086,26-02-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5259,CUST-1086,26-02-2024,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5259,CUST-1086,26-02-2024,Kinley Soda,Hydration,1,1.2,1.2
ORD-5260,CUST-1076,30-08-2024,Kinley Soda,Hydration,10,1.2,12
ORD-5260,CUST-1076,30-08-2024,Kinley Water 500ml,Hydration,4,1,4
ORD-5260,CUST-1076,30-08-2024,Fairlife 2% Milk,Juices & Plant-Based,1,4.5,4.5
ORD-5261,CUST-1074,02-09-2024,Monster Ultra White,Energy Drinks,11,3.75,41.25
ORD-5261,CUST-1074,02-09-2024,Fairlife 2% Milk,Juices & Plant-Based,10,4.5,45
ORD-5262,CUST-1099,06-03-2025,Coke Zero Sugar,Carbonated Soft Drinks,11,1.6,17.6
ORD-5262,CUST-1099,06-03-2025,Sprite,Carbonated Soft Drinks,1,1.45,1.45
ORD-5262,CUST-1099,06-03-2025,Kinley Water 500ml,Hydration,12,1,12
ORD-5262,CUST-1099,06-03-2025,Diet Coke,Carbonated Soft Drinks,4,1.5,6
ORD-5263,CUST-1002,13-08-2024,Minute Maid Lemonade,Juices & Plant-Based,3,2.25,6.75
ORD-5263,CUST-1002,13-08-2024,Minute Maid Lemonade,Juices & Plant-Based,12,2.25,27
ORD-5263,CUST-1002,13-08-2024,Sprite,Carbonated Soft Drinks,7,1.45,10.15
ORD-5264,CUST-1064,31-01-2025,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5264,CUST-1064,31-01-2025,Fairlife 2% Milk,Juices & Plant-Based,1,4.5,4.5
ORD-5264,CUST-1064,31-01-2025,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5264,CUST-1064,31-01-2025,Monster Ultra White,Energy Drinks,4,3.75,15
ORD-5265,CUST-1071,15-06-2024,Monster Ultra White,Energy Drinks,7,3.75,26.25
ORD-5265,CUST-1071,15-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,3,2.5,7.5
ORD-5265,CUST-1071,15-06-2024,Monster Energy Original,Energy Drinks,9,3.5,31.5
ORD-5265,CUST-1071,15-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,9,2.5,22.5
ORD-5266,CUST-1045,12-12-2024,Kinley Water 500ml,Hydration,8,1,8
ORD-5266,CUST-1045,12-12-2024,Sprite,Carbonated Soft Drinks,4,1.45,5.8
ORD-5266,CUST-1045,12-12-2024,Fanta Orange,Carbonated Soft Drinks,9,1.45,13.05
ORD-5267,CUST-1038,25-04-2024,Fairlife Protein Shake,Juices & Plant-Based,5,5,25
ORD-5267,CUST-1038,25-04-2024,Fairlife 2% Milk,Juices & Plant-Based,4,4.5,18
ORD-5267,CUST-1038,25-04-2024,Fairlife 2% Milk,Juices & Plant-Based,12,4.5,54
ORD-5268,CUST-1062,11-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,9,2.5,22.5
ORD-5268,CUST-1062,11-06-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5268,CUST-1062,11-06-2024,Fanta Orange,Carbonated Soft Drinks,5,1.45,7.25
ORD-5268,CUST-1062,11-06-2024,Diet Coke,Carbonated Soft Drinks,10,1.5,15
ORD-5269,CUST-1086,05-10-2024,Minute Maid Lemonade,Juices & Plant-Based,6,2.25,13.5
ORD-5269,CUST-1086,05-10-2024,Fairlife Protein Shake,Juices & Plant-Based,3,5,15
ORD-5269,CUST-1086,05-10-2024,Fanta Orange,Carbonated Soft Drinks,1,1.45,1.45
ORD-5269,CUST-1086,05-10-2024,Fanta Orange,Carbonated Soft Drinks,12,1.45,17.4
ORD-5270,CUST-1010,26-06-2024,Kinley Soda,Hydration,5,1.2,6
ORD-5270,CUST-1010,26-06-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5270,CUST-1010,26-06-2024,Sprite,Carbonated Soft Drinks,4,1.45,5.8
ORD-5270,CUST-1010,26-06-2024,Honest Tea Peach,Tea & Coffee,9,2.2,19.8
ORD-5271,CUST-1034,22-04-2025,Coke Zero Sugar,Carbonated Soft Drinks,2,1.6,3.2
ORD-5271,CUST-1034,22-04-2025,Kinley Water 500ml,Hydration,12,1,12
ORD-5271,CUST-1034,22-04-2025,Kinley Water 500ml,Hydration,4,1,4
ORD-5272,CUST-1031,26-01-2024,Kinley Soda,Hydration,4,1.2,4.8
ORD-5272,CUST-1031,26-01-2024,Coca-Cola Classic,Carbonated Soft Drinks,2,1.5,3
ORD-5273,CUST-1052,18-06-2024,Diet Coke,Carbonated Soft Drinks,11,1.5,16.5
ORD-5273,CUST-1052,18-06-2024,Fairlife Protein Shake,Juices & Plant-Based,3,5,15
ORD-5273,CUST-1052,18-06-2024,Coca-Cola Classic,Carbonated Soft Drinks,9,1.5,13.5
ORD-5273,CUST-1052,18-06-2024,Coke Zero Sugar,Carbonated Soft Drinks,7,1.6,11.2
ORD-5274,CUST-1083,23-04-2025,Monster Energy Original,Energy Drinks,11,3.5,38.5
ORD-5274,CUST-1083,23-04-2025,Sprite,Carbonated Soft Drinks,5,1.45,7.25
ORD-5274,CUST-1083,23-04-2025,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5274,CUST-1083,23-04-2025,Kinley Soda,Hydration,1,1.2,1.2
ORD-5275,CUST-1098,15-02-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5275,CUST-1098,15-02-2024,Fairlife 2% Milk,Juices & Plant-Based,1,4.5,4.5
ORD-5276,CUST-1022,01-08-2024,Coca-Cola Classic,Carbonated Soft Drinks,7,1.5,10.5
ORD-5276,CUST-1022,01-08-2024,Fairlife Protein Shake,Juices & Plant-Based,8,5,40
ORD-5277,CUST-1023,24-04-2025,Coca-Cola Classic,Carbonated Soft Drinks,1,1.5,1.5
ORD-5277,CUST-1023,24-04-2025,Fanta Orange,Carbonated Soft Drinks,10,1.45,14.5
ORD-5277,CUST-1023,24-04-2025,Kinley Water 500ml,Hydration,2,1,2
ORD-5278,CUST-1042,25-05-2024,Kinley Soda,Hydration,9,1.2,10.8
ORD-5278,CUST-1042,25-05-2024,Monster Ultra White,Energy Drinks,8,3.75,30
ORD-5278,CUST-1042,25-05-2024,Coke Zero Sugar,Carbonated Soft Drinks,9,1.6,14.4
ORD-5278,CUST-1042,25-05-2024,Monster Energy Original,Energy Drinks,5,3.5,17.5
ORD-5279,CUST-1024,18-02-2025,Minute Maid Orange Juice,Juices & Plant-Based,3,2.5,7.5
ORD-5280,CUST-1093,22-08-2024,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5280,CUST-1093,22-08-2024,Coca-Cola Classic,Carbonated Soft Drinks,12,1.5,18
ORD-5280,CUST-1093,22-08-2024,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5281,CUST-1072,11-12-2024,Coke Zero Sugar,Carbonated Soft Drinks,10,1.6,16
ORD-5281,CUST-1072,11-12-2024,Honest Tea Peach,Tea & Coffee,11,2.2,24.2
ORD-5282,CUST-1051,27-02-2025,Monster Ultra White,Energy Drinks,6,3.75,22.5
ORD-5282,CUST-1051,27-02-2025,Diet Coke,Carbonated Soft Drinks,7,1.5,10.5
ORD-5282,CUST-1051,27-02-2025,Kinley Soda,Hydration,2,1.2,2.4
ORD-5282,CUST-1051,27-02-2025,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5283,CUST-1061,14-06-2024,Coca-Cola Classic,Carbonated Soft Drinks,5,1.5,7.5
ORD-5283,CUST-1061,14-06-2024,Minute Maid Lemonade,Juices & Plant-Based,4,2.25,9
ORD-5284,CUST-1057,20-01-2025,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5284,CUST-1057,20-01-2025,Kinley Water 500ml,Hydration,12,1,12
ORD-5284,CUST-1057,20-01-2025,Kinley Water 500ml,Hydration,1,1,1
ORD-5285,CUST-1033,30-11-2024,Fairlife 2% Milk,Juices & Plant-Based,4,4.5,18
ORD-5285,CUST-1033,30-11-2024,Coca-Cola Classic,Carbonated Soft Drinks,11,1.5,16.5
ORD-5285,CUST-1033,30-11-2024,Diet Coke,Carbonated Soft Drinks,8,1.5,12
ORD-5286,CUST-1039,22-03-2024,Kinley Soda,Hydration,9,1.2,10.8
ORD-5286,CUST-1039,22-03-2024,Fairlife 2% Milk,Juices & Plant-Based,5,4.5,22.5
ORD-5286,CUST-1039,22-03-2024,Fairlife 2% Milk,Juices & Plant-Based,2,4.5,9
ORD-5286,CUST-1039,22-03-2024,Kinley Soda,Hydration,5,1.2,6
ORD-5287,CUST-1047,10-11-2024,Sprite,Carbonated Soft Drinks,3,1.45,4.35
ORD-5287,CUST-1047,10-11-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5288,CUST-1058,17-01-2025,Minute Maid Lemonade,Juices & Plant-Based,12,2.25,27
ORD-5288,CUST-1058,17-01-2025,Monster Ultra White,Energy Drinks,8,3.75,30
ORD-5288,CUST-1058,17-01-2025,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5289,CUST-1085,26-02-2025,Fairlife Protein Shake,Juices & Plant-Based,4,5,20
ORD-5289,CUST-1085,26-02-2025,Kinley Soda,Hydration,10,1.2,12
ORD-5290,CUST-1010,26-09-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5290,CUST-1010,26-09-2024,Minute Maid Orange Juice,Juices & Plant-Based,2,2.5,5
ORD-5290,CUST-1010,26-09-2024,Kinley Water 500ml,Hydration,2,1,2
ORD-5290,CUST-1010,26-09-2024,Coca-Cola Classic,Carbonated Soft Drinks,9,1.5,13.5
ORD-5291,CUST-1064,13-04-2024,Coke Zero Sugar,Carbonated Soft Drinks,6,1.6,9.6
ORD-5291,CUST-1064,13-04-2024,Honest Tea Peach,Tea & Coffee,9,2.2,19.8
ORD-5292,CUST-1056,29-02-2024,Fairlife 2% Milk,Juices & Plant-Based,10,4.5,45
ORD-5292,CUST-1056,29-02-2024,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5293,CUST-1065,16-08-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5294,CUST-1065,31-07-2024,Kinley Water 500ml,Hydration,1,1,1
ORD-5294,CUST-1065,31-07-2024,Monster Ultra White,Energy Drinks,8,3.75,30
ORD-5294,CUST-1065,31-07-2024,Kinley Soda,Hydration,5,1.2,6
ORD-5294,CUST-1065,31-07-2024,Fairlife 2% Milk,Juices & Plant-Based,1,4.5,4.5
ORD-5295,CUST-1050,10-05-2024,Fairlife 2% Milk,Juices & Plant-Based,4,4.5,18
ORD-5296,CUST-1074,07-02-2024,Minute Maid Lemonade,Juices & Plant-Based,6,2.25,13.5
ORD-5297,CUST-1089,02-02-2024,Diet Coke,Carbonated Soft Drinks,8,1.5,12
ORD-5298,CUST-1004,26-05-2024,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5298,CUST-1004,26-05-2024,Fairlife Protein Shake,Juices & Plant-Based,11,5,55
ORD-5298,CUST-1004,26-05-2024,Fairlife 2% Milk,Juices & Plant-Based,11,4.5,49.5
ORD-5298,CUST-1004,26-05-2024,Minute Maid Lemonade,Juices & Plant-Based,6,2.25,13.5
ORD-5299,CUST-1048,17-08-2024,Minute Maid Lemonade,Juices & Plant-Based,2,2.25,4.5
ORD-5299,CUST-1048,17-08-2024,Kinley Soda,Hydration,11,1.2,13.2
ORD-5299,CUST-1048,17-08-2024,Honest Tea Peach,Tea & Coffee,9,2.2,19.8
ORD-5299,CUST-1048,17-08-2024,Coke Zero Sugar,Carbonated Soft Drinks,11,1.6,17.6
ORD-5300,CUST-1044,01-03-2024,Monster Ultra White,Energy Drinks,7,3.75,26.25
ORD-5300,CUST-1044,01-03-2024,Monster Ultra White,Energy Drinks,3,3.75,11.25
ORD-5301,CUST-1093,24-04-2024,Fairlife Protein Shake,Juices & Plant-Based,1,5,5
ORD-5302,CUST-1038,25-08-2024,Monster Ultra White,Energy Drinks,7,3.75,26.25
ORD-5302,CUST-1038,25-08-2024,Honest Tea Peach,Tea & Coffee,4,2.2,8.8
ORD-5302,CUST-1038,25-08-2024,Sprite,Carbonated Soft Drinks,8,1.45,11.6
ORD-5302,CUST-1038,25-08-2024,Minute Maid Orange Juice,Juices & Plant-Based,3,2.5,7.5
ORD-5303,CUST-1035,06-04-2024,Coca-Cola Classic,Carbonated Soft Drinks,11,1.5,16.5
ORD-5304,CUST-1053,10-11-2024,Sprite,Carbonated Soft Drinks,4,1.45,5.8
ORD-5305,CUST-1008,21-02-2024,Monster Energy Original,Energy Drinks,10,3.5,35
ORD-5306,CUST-1086,26-12-2024,Sprite,Carbonated Soft Drinks,12,1.45,17.4
ORD-5307,CUST-1005,24-07-2024,Sprite,Carbonated Soft Drinks,9,1.45,13.05
ORD-5307,CUST-1005,24-07-2024,Sprite,Carbonated Soft Drinks,1,1.45,1.45
ORD-5307,CUST-1005,24-07-2024,Coke Zero Sugar,Carbonated Soft Drinks,9,1.6,14.4
ORD-5307,CUST-1005,24-07-2024,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5308,CUST-1093,21-10-2024,Kinley Water 500ml,Hydration,10,1,10
ORD-5308,CUST-1093,21-10-2024,Fairlife Protein Shake,Juices & Plant-Based,11,5,55
ORD-5308,CUST-1093,21-10-2024,Honest Tea Peach,Tea & Coffee,6,2.2,13.2
ORD-5309,CUST-1030,03-06-2024,Kinley Soda,Hydration,9,1.2,10.8
ORD-5309,CUST-1030,03-06-2024,Sprite,Carbonated Soft Drinks,7,1.45,10.15
ORD-5310,CUST-1038,20-05-2024,Monster Ultra White,Energy Drinks,10,3.75,37.5
ORD-5311,CUST-1094,11-04-2025,Kinley Soda,Hydration,11,1.2,13.2
ORD-5311,CUST-1094,11-04-2025,Minute Maid Lemonade,Juices & Plant-Based,9,2.25,20.25
ORD-5312,CUST-1063,25-01-2024,Kinley Soda,Hydration,11,1.2,13.2
ORD-5312,CUST-1063,25-01-2024,Minute Maid Lemonade,Juices & Plant-Based,9,2.25,20.25
ORD-5312,CUST-1063,25-01-2024,Minute Maid Orange Juice,Juices & Plant-Based,12,2.5,30
ORD-5313,CUST-1053,28-07-2024,Fanta Orange,Carbonated Soft Drinks,7,1.45,10.15
ORD-5313,CUST-1053,28-07-2024,Coke Zero Sugar,Carbonated Soft Drinks,9,1.6,14.4
ORD-5314,CUST-1060,03-05-2024,Fanta Orange,Carbonated Soft Drinks,12,1.45,17.4
ORD-5314,CUST-1060,03-05-2024,Coke Zero Sugar,Carbonated Soft Drinks,8,1.6,12.8
ORD-5315,CUST-1007,14-10-2024,Minute Maid Lemonade,Juices & Plant-Based,9,2.25,20.25
ORD-5315,CUST-1007,14-10-2024,Monster Ultra White,Energy Drinks,3,3.75,11.25
ORD-5315,CUST-1007,14-10-2024,Minute Maid Lemonade,Juices & Plant-Based,4,2.25,9
ORD-5315,CUST-1007,14-10-2024,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5316,CUST-1042,27-11-2024,Monster Energy Original,Energy Drinks,6,3.5,21
